Soil_moisture,Soil_humidity,rainfall,Temperature,Vegetation,Soil_type,Status
82,39,,5,Grass,Loam Soil,0
26,61,,12,Grass,Loam Soil,0
3,51,,31,Grass,Loam Soil,1
24,24,,9,Grass,Loam Soil,0
39,52,,34,Grass,Loam Soil,1
31,31,,33,Grass,Loam Soil,1
22,41,,30,Grass,Loam Soil,1
11,55,,28,Grass,Loam Soil,1
3,35,,42,Grass,Loam Soil,1
34,69,,27,Grass,Loam Soil,1
28,28,,18,Grass,Loam Soil,0
15,65,,44,Grass,Loam Soil,0
33,29,,26,Grass,Loam Soil,1
52,43,,30,Grass,Loam Soil,1
29,22,,16,Grass,Loam Soil,1
48,33,,2,Grass,Loam Soil,0
79,66,,7,Grass,Loam Soil,1
57,35,,42,Grass,Loam Soil,1
62,59,,14,Grass,Loam Soil,0
65,34,,34,Grass,Loam Soil,1
87,54,,17,Grass,Loam Soil,0
16,53,,7,Grass,Loam Soil,1
76,63,,13,Grass,Loam Soil,0
42,68,,12,Grass,Loam Soil,1
19,33,,25,Grass,Loam Soil,1
3,61,,17,Grass,Loam Soil,1
24,50,,31,Grass,Loam Soil,0
29,36,,2,Grass,Loam Soil,0
87,46,,7,Grass,Loam Soil,0
74,22,,40,Grass,Loam Soil,1
59,49,,1,Grass,Loam Soil,0
20,26,,32,Grass,Loam Soil,1
47,67,,22,Grass,Loam Soil,1
47,60,,19,Grass,Loam Soil,0
74,22,,26,Grass,Loam Soil,1
22,67,,45,Grass,Loam Soil,1
34,22,,41,Grass,Loam Soil,1
80,27,,3,Grass,Loam Soil,0
80,33,,21,Grass,Loam Soil,0
83,69,,28,Grass,Loam Soil,0
75,53,,27,Grass,Loam Soil,0
68,33,,2,Grass,Loam Soil,1
21,27,,10,Grass,Loam Soil,0
79,28,,38,Grass,Loam Soil,0
89,36,,23,Grass,Loam Soil,0
16,59,,41,Grass,Loam Soil,1
28,53,,4,Grass,Loam Soil,0
43,22,,4,Grass,Loam Soil,0
71,22,,3,Grass,Loam Soil,0
87,65,,23,Grass,Loam Soil,1
51,31,,41,Grass,Loam Soil,1
84,26,,22,Grass,Loam Soil,0
73,47,,31,Grass,Loam Soil,1
66,44,,27,Grass,Loam Soil,1
8,28,,6,Grass,Loam Soil,1
24,52,,12,Grass,Loam Soil,0
66,64,,16,Grass,Loam Soil,1
63,54,,33,Grass,Loam Soil,1
13,49,,24,Grass,Loam Soil,0
49,41,,7,Grass,Loam Soil,0
37,51,,20,Grass,Loam Soil,0
26,22,,24,Grass,Loam Soil,1
27,32,,45,Grass,Loam Soil,1
59,31,,28,Grass,Loam Soil,0
63,31,,18,Grass,Loam Soil,0
51,56,,28,Grass,Loam Soil,1
14,58,,35,Grass,Loam Soil,1
8,51,,25,Grass,Loam Soil,0
55,25,,33,Grass,Loam Soil,1
57,55,,0,Grass,Loam Soil,0
71,23,,20,Grass,Loam Soil,0
7,32,,45,Grass,Loam Soil,1
42,67,,13,Grass,Loam Soil,1
44,60,,12,Grass,Loam Soil,0
34,37,,18,Grass,Loam Soil,0
56,31,,14,Grass,Loam Soil,0
64,26,,33,Grass,Loam Soil,0
48,60,,5,Grass,Loam Soil,0
13,24,,13,Grass,Loam Soil,1
25,50,,17,Grass,Loam Soil,0
56,32,,8,Grass,Loam Soil,1
59,37,,40,Grass,Loam Soil,1
25,44,,22,Grass,Loam Soil,1
53,70,,37,Grass,Loam Soil,1
70,31,,43,Grass,Loam Soil,1
70,22,,44,Grass,Loam Soil,0
23,36,,8,Grass,Loam Soil,0
36,39,,26,Grass,Loam Soil,1
23,32,,14,Grass,Loam Soil,1
41,34,,31,Grass,Loam Soil,1
6,36,,13,Grass,Loam Soil,0
28,56,,35,Grass,Loam Soil,1
64,36,,40,Grass,Loam Soil,1
8,40,,3,Grass,Loam Soil,1
7,24,,36,Grass,Loam Soil,1
16,65,,0,Grass,Loam Soil,0
57,48,,20,Grass,Loam Soil,1
86,26,,36,Grass,Loam Soil,1
77,40,,0,Grass,Loam Soil,0
25,22,,37,Grass,Loam Soil,1
74,48,,19,Grass,Loam Soil,1
18,53,,30,Grass,Loam Soil,1
23,70,,23,Grass,Loam Soil,1
23,61,,11,Grass,Loam Soil,0
38,25,,31,Grass,Loam Soil,0
46,44,,22,Grass,Loam Soil,1
65,36,,8,Grass,Loam Soil,1
46,47,,4,Grass,Loam Soil,0
65,45,,16,Grass,Loam Soil,1
12,20,,36,Grass,Loam Soil,1
30,36,,39,Grass,Loam Soil,1
31,66,,23,Grass,Loam Soil,1
19,44,,28,Grass,Loam Soil,1
16,58,,42,Grass,Loam Soil,1
9,51,,10,Grass,Loam Soil,1
72,37,,7,Grass,Loam Soil,1
63,52,,20,Grass,Loam Soil,0
1,64,,7,Grass,Loam Soil,1
75,38,,42,Grass,Loam Soil,0
84,60,,5,Grass,Loam Soil,0
26,33,,40,Grass,Loam Soil,1
87,37,,29,Grass,Loam Soil,0
77,32,,45,Grass,Loam Soil,0
90,64,,28,Grass,Loam Soil,0
37,37,,21,Grass,Loam Soil,1
57,27,,41,Grass,Loam Soil,1
87,41,,0,Grass,Loam Soil,0
57,32,,44,Grass,Loam Soil,1
24,49,,41,Grass,Loam Soil,1
42,54,,29,Grass,Loam Soil,0
62,24,,24,Grass,Loam Soil,1
81,24,,6,Grass,Loam Soil,0
68,31,,21,Grass,Loam Soil,0
17,37,,7,Grass,Loam Soil,0
25,47,,28,Grass,Loam Soil,1
33,70,,15,Grass,Loam Soil,1
67,25,,34,Grass,Loam Soil,0
9,44,,45,Grass,Loam Soil,1
84,37,,2,Grass,Loam Soil,0
45,41,,21,Grass,Loam Soil,0
35,24,,34,Grass,Loam Soil,0
27,20,,45,Grass,Loam Soil,1
37,33,,13,Grass,Loam Soil,1
51,63,,9,Grass,Loam Soil,0
22,39,,44,Grass,Loam Soil,1
18,63,,7,Grass,Loam Soil,1
71,66,,0,Grass,Loam Soil,0
61,61,,1,Grass,Loam Soil,0
40,26,,21,Grass,Loam Soil,0
76,48,,10,Grass,Loam Soil,0
50,28,,17,Grass,Loam Soil,1
51,58,,24,Grass,Loam Soil,1
49,56,,11,Grass,Loam Soil,0
58,48,,27,Grass,Loam Soil,0
64,52,,41,Grass,Loam Soil,1
56,65,,45,Grass,Loam Soil,1
76,55,,29,Grass,Loam Soil,0
17,69,,7,Grass,Loam Soil,0
16,25,,16,Grass,Loam Soil,0
55,62,,32,Grass,Loam Soil,1
26,64,,34,Grass,Loam Soil,1
56,66,,7,Grass,Loam Soil,1
73,24,,40,Grass,Loam Soil,1
79,41,,9,Grass,Loam Soil,0
39,65,,23,Grass,Loam Soil,1
55,66,,18,Grass,Loam Soil,0
59,69,,1,Grass,Loam Soil,0
17,62,,25,Grass,Loam Soil,0
50,52,,40,Grass,Loam Soil,1
66,46,,8,Grass,Loam Soil,0
89,59,,45,Grass,Loam Soil,1
27,26,,10,Grass,Loam Soil,0
20,59,,29,Grass,Loam Soil,1
87,23,,43,Grass,Loam Soil,1
2,47,,26,Grass,Loam Soil,1
49,30,,43,Grass,Loam Soil,0
4,70,,34,Grass,Loam Soil,1
59,55,,44,Grass,Loam Soil,1
60,66,,43,Grass,Loam Soil,0
84,57,,17,Grass,Loam Soil,0
78,59,,15,Grass,Loam Soil,0
58,33,,34,Grass,Loam Soil,1
76,64,,31,Grass,Loam Soil,0
81,62,,28,Grass,Loam Soil,0
29,43,,6,Grass,Loam Soil,1
52,25,,27,Grass,Loam Soil,1
71,32,,31,Grass,Loam Soil,0
90,32,,24,Grass,Loam Soil,0
41,52,,22,Grass,Loam Soil,1
13,50,,2,Grass,Loam Soil,1
19,43,,21,Grass,Loam Soil,0
40,50,,27,Grass,Loam Soil,1
61,37,,12,Grass,Loam Soil,1
36,41,,35,Grass,Loam Soil,1
8,57,,30,Grass,Loam Soil,0
64,38,,31,Grass,Loam Soil,1
16,50,,26,Grass,Loam Soil,0
24,36,,18,Grass,Loam Soil,0
83,68,,23,Grass,Loam Soil,1
78,65,,33,Grass,Loam Soil,1
22,64,,10,Grass,Loam Soil,1
57,65,,8,Grass,Loam Soil,1
81,32,,30,Grass,Loam Soil,1
24,60,,8,Grass,Loam Soil,0
74,55,,17,Grass,Loam Soil,0
12,39,,16,Grass,Loam Soil,1
58,58,,12,Grass,Loam Soil,1
82,52,,43,Grass,Loam Soil,1
22,56,,1,Grass,Loam Soil,0
20,26,,32,Grass,Loam Soil,1
64,31,,6,Grass,Loam Soil,0
54,41,,41,Grass,Loam Soil,0
64,38,,11,Grass,Loam Soil,1
10,52,,24,Grass,Loam Soil,0
45,69,,44,Grass,Loam Soil,1
39,39,,38,Grass,Loam Soil,1
77,66,,2,Grass,Loam Soil,0
54,39,,4,Grass,Loam Soil,0
54,66,,5,Grass,Loam Soil,1
45,63,,7,Grass,Loam Soil,0
46,67,,33,Grass,Loam Soil,0
21,60,,33,Grass,Loam Soil,1
23,33,,13,Grass,Loam Soil,1
28,64,,34,Grass,Loam Soil,1
63,51,,43,Grass,Loam Soil,1
73,55,,23,Grass,Loam Soil,1
57,21,,32,Grass,Loam Soil,1
36,50,,13,Grass,Loam Soil,1
71,28,,12,Grass,Loam Soil,0
79,65,,4,Grass,Loam Soil,0
63,25,,25,Grass,Loam Soil,0
3,40,,24,Grass,Loam Soil,1
11,32,,42,Grass,Loam Soil,1
41,24,,2,Grass,Loam Soil,0
20,37,,30,Grass,Loam Soil,1
63,67,,26,Grass,Loam Soil,1
14,34,,10,Grass,Loam Soil,1
73,31,,7,Grass,Loam Soil,0
9,43,,23,Grass,Loam Soil,0
49,27,,24,Grass,Loam Soil,0
15,51,,15,Grass,Loam Soil,1
41,54,,23,Grass,Loam Soil,1
11,45,,24,Grass,Loam Soil,0
21,65,,45,Grass,Loam Soil,1
89,49,,12,Grass,Loam Soil,0
67,66,,6,Grass,Loam Soil,0
13,39,,11,Grass,Loam Soil,0
28,62,,20,Grass,Loam Soil,1
69,23,,45,Grass,Loam Soil,0
29,41,,10,Grass,Loam Soil,1
87,59,,44,Grass,Loam Soil,0
35,42,,29,Grass,Loam Soil,1
33,33,,5,Grass,Loam Soil,1
6,21,,1,Grass,Loam Soil,1
37,39,,34,Grass,Loam Soil,1
2,47,,24,Grass,Loam Soil,1
47,37,,26,Grass,Loam Soil,1
77,69,,32,Grass,Loam Soil,0
38,39,,42,Grass,Loam Soil,1
81,62,,5,Grass,Loam Soil,0
9,36,,42,Grass,Loam Soil,0
37,29,,26,Grass,Loam Soil,0
9,38,,5,Grass,Loam Soil,1
30,39,,40,Grass,Loam Soil,1
34,39,,11,Grass,Loam Soil,0
31,68,,36,Grass,Loam Soil,1
83,41,,1,Grass,Loam Soil,0
80,36,,7,Grass,Loam Soil,1
54,26,,40,Grass,Loam Soil,1
72,34,,41,Grass,Loam Soil,1
26,50,,15,Grass,Loam Soil,0
35,66,,26,Grass,Loam Soil,1
47,33,,3,Grass,Loam Soil,0
20,62,,31,Grass,Loam Soil,0
44,60,,11,Grass,Loam Soil,1
31,50,,10,Grass,Loam Soil,0
77,44,,26,Grass,Loam Soil,1
8,45,,10,Grass,Loam Soil,0
63,28,,23,Grass,Loam Soil,0
7,28,,37,Grass,Loam Soil,1
31,39,,4,Grass,Loam Soil,1
83,68,,28,Grass,Loam Soil,0
51,23,,31,Grass,Loam Soil,1
55,67,,2,Grass,Loam Soil,0
89,66,,34,Grass,Loam Soil,0
15,29,,26,Grass,Loam Soil,1
16,55,,15,Grass,Loam Soil,1
90,20,,10,Grass,Loam Soil,0
64,26,,22,Grass,Loam Soil,0
16,50,,9,Grass,Loam Soil,1
82,32,,37,Grass,Loam Soil,0
18,65,,3,Grass,Loam Soil,1
13,40,,5,Grass,Loam Soil,1
80,21,,10,Grass,Loam Soil,0
56,29,,35,Grass,Loam Soil,1
30,60,,29,Grass,Loam Soil,1
85,48,,35,Grass,Loam Soil,0
84,38,,44,Grass,Loam Soil,1
79,31,,36,Grass,Loam Soil,0
2,33,,0,Grass,Loam Soil,0
66,42,,14,Grass,Loam Soil,1
8,34,,12,Grass,Loam Soil,1
28,35,,9,Grass,Loam Soil,0
40,59,,14,Grass,Loam Soil,0
9,51,,3,Grass,Loam Soil,1
73,21,,27,Grass,Loam Soil,0
88,23,,38,Grass,Loam Soil,0
21,34,,27,Grass,Loam Soil,0
28,70,,42,Grass,Loam Soil,0
1,25,,16,Grass,Loam Soil,0
84,58,,11,Grass,Loam Soil,0
62,64,,18,Grass,Loam Soil,1
73,23,,13,Grass,Loam Soil,0
12,41,,27,Grass,Loam Soil,1
7,59,,2,Grass,Loam Soil,1
41,67,,14,Grass,Loam Soil,1
82,22,,26,Grass,Loam Soil,1
45,40,,2,Grass,Loam Soil,0
2,55,,35,Grass,Loam Soil,1
28,70,,6,Grass,Loam Soil,0
25,34,,16,Grass,Loam Soil,0
44,57,,40,Grass,Loam Soil,0
28,68,,37,Grass,Loam Soil,1
73,23,,21,Grass,Loam Soil,0
5,33,,2,Grass,Loam Soil,1
58,37,,12,Grass,Loam Soil,1
40,22,,35,Grass,Loam Soil,1
25,50,,23,Grass,Loam Soil,0
43,27,,8,Grass,Loam Soil,0
12,28,,30,Grass,Loam Soil,0
49,55,,12,Grass,Loam Soil,0
60,58,,43,Grass,Loam Soil,1
41,62,,7,Grass,Loam Soil,1
53,48,,36,Grass,Loam Soil,1
8,24,,8,Grass,Loam Soil,0
2,53,,42,Grass,Loam Soil,1
74,24,,11,Grass,Loam Soil,0
27,38,,9,Grass,Loam Soil,0
7,31,,35,Grass,Loam Soil,1
89,29,,21,Grass,Loam Soil,0
34,25,,6,Grass,Loam Soil,1
25,44,,29,Grass,Loam Soil,1
80,35,,31,Grass,Loam Soil,0
59,59,,44,Grass,Loam Soil,1
81,51,,5,Grass,Loam Soil,0
85,23,,44,Grass,Loam Soil,1
18,43,,42,Grass,Loam Soil,0
67,69,,18,Grass,Loam Soil,1
77,26,,6,Grass,Loam Soil,0
2,25,,0,Grass,Loam Soil,1
85,58,,37,Grass,Loam Soil,0
33,54,,36,Grass,Loam Soil,1
77,23,,4,Grass,Loam Soil,0
27,65,,3,Grass,Loam Soil,1
90,65,,43,Grass,Loam Soil,0
22,64,,8,Grass,Loam Soil,1
89,68,,17,Grass,Loam Soil,1
15,54,,15,Grass,Loam Soil,1
73,53,,2,Grass,Loam Soil,0
76,62,,23,Grass,Loam Soil,0
45,70,,4,Grass,Loam Soil,1
14,56,,3,Grass,Loam Soil,1
82,56,,32,Grass,Loam Soil,0
43,50,,42,Grass,Loam Soil,1
27,53,,20,Grass,Loam Soil,0
40,32,,20,Grass,Loam Soil,1
38,33,,34,Grass,Loam Soil,1
16,60,,34,Grass,Loam Soil,1
71,48,,3,Grass,Loam Soil,0
77,45,,1,Grass,Loam Soil,0
62,34,,35,Grass,Loam Soil,0
70,57,,15,Grass,Loam Soil,0
31,61,,5,Grass,Loam Soil,0
20,23,,40,Grass,Loam Soil,1
83,23,,24,Grass,Loam Soil,1
76,53,,32,Grass,Loam Soil,0
31,55,,24,Grass,Loam Soil,1
41,62,,1,Grass,Loam Soil,0
75,60,,43,Grass,Loam Soil,0
41,53,,0,Grass,Loam Soil,0
49,20,,11,Grass,Loam Soil,1
81,41,,3,Grass,Loam Soil,0
5,65,,18,Grass,Loam Soil,1
63,52,,30,Grass,Loam Soil,1
48,67,,11,Grass,Loam Soil,1
6,21,,38,Grass,Loam Soil,1
36,22,,19,Grass,Loam Soil,1
44,39,,16,Grass,Loam Soil,1
17,49,,13,Grass,Loam Soil,1
87,24,,36,Grass,Loam Soil,0
21,31,,16,Grass,Loam Soil,0
12,60,,24,Grass,Loam Soil,1
71,39,,20,Grass,Loam Soil,1
38,46,,15,Grass,Loam Soil,1
33,33,,7,Grass,Loam Soil,0
45,22,,7,Grass,Loam Soil,0
58,70,,5,Grass,Loam Soil,0
77,58,,20,Grass,Loam Soil,0
42,47,,17,Grass,Loam Soil,0
12,20,,34,Grass,Loam Soil,1
27,27,,6,Grass,Loam Soil,0
83,22,,2,Grass,Loam Soil,0
43,36,,21,Grass,Loam Soil,1
81,43,,20,Grass,Loam Soil,1
28,49,,31,Grass,Loam Soil,1
11,32,,43,Grass,Loam Soil,0
8,43,,29,Grass,Loam Soil,1
70,54,,19,Grass,Loam Soil,0
72,63,,41,Grass,Loam Soil,0
64,22,,30,Grass,Loam Soil,1
35,31,,38,Grass,Loam Soil,1
67,35,,7,Grass,Loam Soil,1
26,69,,2,Grass,Loam Soil,0
23,30,,13,Grass,Loam Soil,1
75,42,,34,Grass,Loam Soil,0
81,62,,31,Grass,Loam Soil,0
78,28,,16,Grass,Loam Soil,0
75,67,,32,Grass,Loam Soil,1
57,26,,26,Grass,Loam Soil,0
7,70,,17,Grass,Loam Soil,0
9,65,,9,Grass,Loam Soil,1
56,27,,32,Grass,Loam Soil,1
63,28,,3,Grass,Loam Soil,0
50,50,,16,Grass,Loam Soil,0
4,44,,4,Grass,Loam Soil,1
30,47,,16,Grass,Loam Soil,1
63,65,,8,Grass,Loam Soil,1
48,57,,18,Grass,Loam Soil,1
36,62,,11,Grass,Loam Soil,0
66,26,,39,Grass,Loam Soil,1
1,41,,39,Grass,Loam Soil,1
3,30,,18,Grass,Loam Soil,1
36,40,,8,Grass,Loam Soil,0
54,43,,10,Grass,Loam Soil,0
23,40,,8,Grass,Loam Soil,0
37,70,,15,Grass,Loam Soil,0
34,33,,7,Grass,Loam Soil,0
65,30,,40,Grass,Loam Soil,1
88,67,,36,Grass,Loam Soil,1
13,55,,2,Grass,Loam Soil,1
34,63,,36,Grass,Loam Soil,0
86,23,,41,Grass,Loam Soil,1
76,67,,36,Grass,Loam Soil,0
62,20,,9,Grass,Loam Soil,0
73,66,,27,Grass,Loam Soil,0
16,55,,20,Grass,Loam Soil,0
5,55,,33,Grass,Loam Soil,0
4,68,,26,Grass,Loam Soil,1
18,54,,4,Grass,Loam Soil,0
65,61,,26,Grass,Loam Soil,0
47,62,,34,Grass,Loam Soil,1
84,22,,44,Grass,Loam Soil,1
67,66,,24,Grass,Loam Soil,0
72,53,,36,Grass,Loam Soil,1
36,69,,38,Grass,Loam Soil,1
39,28,,39,Grass,Loam Soil,1
54,27,,13,Grass,Loam Soil,0
89,63,,39,Grass,Loam Soil,0
51,59,,44,Grass,Loam Soil,1
74,28,,4,Grass,Loam Soil,0
14,28,,10,Grass,Loam Soil,1
22,43,,9,Grass,Loam Soil,0
54,44,,33,Grass,Loam Soil,1
30,31,,33,Grass,Loam Soil,1
5,28,,44,Grass,Loam Soil,1
20,61,,12,Grass,Loam Soil,1
63,41,,18,Grass,Loam Soil,1
61,70,,31,Grass,Loam Soil,0
60,70,,11,Grass,Loam Soil,1
31,61,,8,Grass,Loam Soil,0
80,28,,10,Grass,Loam Soil,0
77,21,,17,Grass,Loam Soil,0
67,37,,35,Grass,Loam Soil,1
50,51,,15,Grass,Loam Soil,1
6,39,,31,Grass,Loam Soil,1
60,23,,5,Grass,Loam Soil,0
30,64,,45,Grass,Loam Soil,0
58,38,,11,Grass,Loam Soil,1
81,52,,3,Grass,Loam Soil,0
89,47,,19,Grass,Loam Soil,0
82,21,,14,Grass,Loam Soil,0
28,47,,13,Grass,Loam Soil,0
50,42,,1,Grass,Loam Soil,0
33,56,,30,Grass,Loam Soil,1
74,40,,25,Grass,Loam Soil,0
21,33,,32,Grass,Loam Soil,0
10,67,,26,Grass,Loam Soil,0
62,59,,41,Grass,Loam Soil,0
14,27,,45,Grass,Loam Soil,1
23,20,,13,Grass,Loam Soil,0
72,30,,14,Grass,Loam Soil,0
64,25,,0,Grass,Loam Soil,0
19,53,,14,Grass,Loam Soil,0
83,62,,26,Grass,Loam Soil,0
90,61,,17,Grass,Loam Soil,0
28,70,,37,Grass,Loam Soil,1
78,67,,5,Grass,Loam Soil,1
51,29,,14,Grass,Loam Soil,1
51,52,,10,Grass,Loam Soil,0
10,47,,10,Grass,Loam Soil,0
36,54,,11,Grass,Loam Soil,1
11,59,,10,Grass,Loam Soil,0
13,37,,41,Grass,Loam Soil,1
80,63,,35,Grass,Loam Soil,0
34,27,,12,Grass,Loam Soil,0
64,70,,22,Grass,Loam Soil,0
17,50,,43,Grass,Loam Soil,1
9,27,,24,Grass,Loam Soil,1
88,63,,41,Grass,Loam Soil,0
50,61,,25,Grass,Loam Soil,0
67,51,,30,Grass,Loam Soil,1
61,25,,44,Grass,Loam Soil,1
42,20,,26,Grass,Loam Soil,1
67,27,,22,Grass,Loam Soil,0
21,48,,11,Grass,Loam Soil,0
2,26,,15,Grass,Loam Soil,1
7,54,,43,Grass,Loam Soil,1
63,41,,36,Grass,Loam Soil,0
29,56,,28,Grass,Loam Soil,0
57,66,,11,Grass,Loam Soil,1
9,25,,18,Grass,Loam Soil,1
50,20,,29,Grass,Loam Soil,1
55,24,,14,Grass,Loam Soil,0
62,24,,17,Grass,Loam Soil,0
89,30,,28,Grass,Loam Soil,0
13,53,,9,Grass,Loam Soil,1
48,46,,4,Grass,Loam Soil,1
40,28,,9,Grass,Loam Soil,0
53,24,,2,Grass,Loam Soil,0
64,49,,37,Grass,Loam Soil,1
42,64,,44,Grass,Loam Soil,1
24,24,,12,Grass,Loam Soil,1
58,46,,21,Grass,Loam Soil,1
58,54,,26,Grass,Loam Soil,1
41,41,,30,Grass,Loam Soil,1
14,61,,40,Grass,Loam Soil,0
11,40,,36,Grass,Loam Soil,1
2,56,,5,Grass,Loam Soil,0
7,49,,16,Grass,Loam Soil,1
10,41,,37,Grass,Loam Soil,1
41,32,,25,Grass,Loam Soil,0
41,64,,30,Grass,Loam Soil,1
26,21,,35,Grass,Loam Soil,1
57,38,,26,Grass,Loam Soil,1
75,59,,39,Grass,Loam Soil,0
72,47,,10,Grass,Loam Soil,0
54,38,,24,Grass,Loam Soil,0
54,42,,17,Grass,Loam Soil,1
38,51,,8,Grass,Loam Soil,0
72,53,,40,Grass,Loam Soil,1
90,65,,6,Grass,Loam Soil,1
9,39,,36,Grass,Loam Soil,1
17,59,,18,Grass,Loam Soil,0
57,45,,12,Grass,Loam Soil,1
14,44,,4,Grass,Loam Soil,1
22,20,,20,Grass,Loam Soil,1
60,65,,0,Grass,Loam Soil,0
47,26,,28,Grass,Loam Soil,0
31,70,,8,Grass,Loam Soil,1
18,46,,4,Grass,Loam Soil,0
21,63,,37,Grass,Loam Soil,1
15,68,,32,Grass,Loam Soil,1
11,45,,43,Grass,Loam Soil,1
21,68,,15,Grass,Loam Soil,1
75,44,,4,Grass,Loam Soil,0
28,51,,42,Grass,Loam Soil,1
53,54,,34,Grass,Loam Soil,0
52,29,,19,Grass,Loam Soil,0
18,56,,35,Grass,Loam Soil,0
59,26,,32,Grass,Loam Soil,1
40,55,,4,Grass,Loam Soil,1
79,53,,14,Grass,Loam Soil,0
71,61,,32,Grass,Loam Soil,1
10,69,,43,Grass,Loam Soil,1
84,40,,17,Grass,Loam Soil,1
14,48,,6,Grass,Loam Soil,1
72,69,,18,Grass,Loam Soil,1
40,62,,27,Grass,Loam Soil,1
60,25,,27,Grass,Loam Soil,0
35,22,,19,Grass,Loam Soil,1
2,24,,9,Grass,Loam Soil,0
56,69,,9,Grass,Loam Soil,1
15,43,,4,Grass,Loam Soil,1
9,28,,40,Grass,Loam Soil,1
17,70,,2,Grass,Loam Soil,1
57,58,,15,Grass,Loam Soil,0
35,41,,6,Grass,Loam Soil,0
70,66,,32,Grass,Loam Soil,0
24,43,,16,Grass,Loam Soil,1
43,44,,7,Grass,Loam Soil,0
59,49,,38,Grass,Loam Soil,1
66,21,,21,Grass,Loam Soil,0
64,56,,5,Grass,Loam Soil,0
19,28,,4,Grass,Loam Soil,1
9,57,,17,Grass,Loam Soil,1
17,57,,8,Grass,Loam Soil,0
36,70,,14,Grass,Loam Soil,1
72,49,,20,Grass,Loam Soil,1
40,30,,1,Grass,Loam Soil,0
61,45,,45,Grass,Loam Soil,1
38,47,,31,Grass,Loam Soil,0
38,70,,21,Grass,Loam Soil,1
25,24,,8,Grass,Loam Soil,0
5,46,,11,Grass,Loam Soil,1
23,70,,6,Grass,Loam Soil,0
31,66,,7,Grass,Loam Soil,1
71,23,,12,Grass,Loam Soil,0
52,49,,9,Grass,Loam Soil,0
30,27,,13,Grass,Loam Soil,0
22,55,,7,Grass,Loam Soil,0
88,31,,34,Grass,Loam Soil,0
10,34,,2,Grass,Loam Soil,0
19,23,,21,Grass,Loam Soil,1
21,46,,27,Grass,Loam Soil,1
90,51,,43,Grass,Loam Soil,1
44,22,,12,Grass,Loam Soil,0
73,31,,22,Grass,Loam Soil,0
49,30,,17,Grass,Loam Soil,1
77,26,,25,Grass,Loam Soil,0
16,35,,41,Grass,Loam Soil,0
78,67,,42,Grass,Loam Soil,1
44,46,,35,Grass,Loam Soil,1
29,29,,6,Grass,Loam Soil,1
57,70,,21,Grass,Loam Soil,1
70,43,,3,Grass,Loam Soil,0
61,69,,40,Grass,Loam Soil,1
3,60,,8,Grass,Loam Soil,0
83,40,,16,Grass,Loam Soil,0
45,63,,24,Grass,Loam Soil,0
41,30,,42,Grass,Loam Soil,1
14,63,,37,Grass,Loam Soil,1
82,44,,2,Grass,Loam Soil,0
46,21,,21,Grass,Loam Soil,1
50,59,,33,Grass,Loam Soil,1
33,54,,31,Grass,Loam Soil,0
1,48,,23,Grass,Loam Soil,1
24,59,,44,Grass,Loam Soil,1
42,29,,11,Grass,Loam Soil,0
89,27,,43,Grass,Loam Soil,0
14,42,,19,Grass,Loam Soil,1
5,20,,3,Grass,Loam Soil,1
37,35,,19,Grass,Loam Soil,1
87,27,,19,Grass,Loam Soil,0
88,27,,32,Grass,Loam Soil,0
66,32,,21,Grass,Loam Soil,1
24,34,,11,Grass,Loam Soil,1
41,66,,15,Grass,Loam Soil,1
53,70,,36,Grass,Loam Soil,1
79,36,,25,Grass,Loam Soil,0
68,32,,4,Grass,Loam Soil,1
38,32,,14,Grass,Loam Soil,1
15,50,,8,Grass,Loam Soil,1
50,61,,37,Grass,Loam Soil,1
53,60,,21,Grass,Loam Soil,0
84,44,,42,Grass,Loam Soil,1
70,55,,28,Grass,Loam Soil,0
43,45,,1,Grass,Loam Soil,0
35,36,,6,Grass,Loam Soil,0
24,37,,19,Grass,Loam Soil,1
85,39,,45,Grass,Loam Soil,1
19,64,,5,Grass,Loam Soil,0
5,61,,7,Grass,Loam Soil,1
73,55,,23,Grass,Loam Soil,0
73,46,,1,Grass,Loam Soil,0
57,57,,1,Grass,Loam Soil,0
39,24,,42,Grass,Loam Soil,0
52,53,,9,Grass,Loam Soil,1
15,34,,12,Grass,Loam Soil,1
23,25,,22,Grass,Loam Soil,1
75,58,,4,Grass,Loam Soil,0
57,68,,42,Grass,Loam Soil,1
45,59,,21,Grass,Loam Soil,1
1,63,,2,Grass,Loam Soil,0
56,42,,33,Grass,Loam Soil,1
71,61,,24,Grass,Loam Soil,0
11,45,,24,Grass,Loam Soil,0
7,31,,1,Grass,Loam Soil,1
81,20,,11,Grass,Loam Soil,0
16,30,,41,Grass,Loam Soil,1
35,24,,2,Grass,Loam Soil,0
29,25,,2,Grass,Loam Soil,0
38,50,,15,Grass,Loam Soil,0
47,23,,40,Grass,Loam Soil,0
33,50,,30,Grass,Loam Soil,1
75,46,,24,Grass,Loam Soil,1
10,26,,5,Grass,Loam Soil,0
69,66,,8,Grass,Loam Soil,1
29,48,,9,Grass,Loam Soil,0
60,26,,22,Grass,Loam Soil,0
63,28,,14,Grass,Loam Soil,0
2,57,,21,Grass,Loam Soil,0
1,26,,1,Grass,Loam Soil,1
53,43,,2,Grass,Loam Soil,0
84,49,,8,Grass,Loam Soil,0
69,56,,18,Grass,Loam Soil,0
36,36,,31,Grass,Loam Soil,0
42,55,,24,Grass,Loam Soil,1
